"","Kidney_mean","Liver_mean","M","D","prob","ranking"
"ENSG00000119147",59.3117165167522,7.69951156730042,2.94547829104932,51.6122049494518,0.935131682389937,51.6961849860051
"ENSG00000115091",674.280566716762,254.489119171824,1.40574504432116,419.791447544938,0.935121855345912,419.793801229846
"ENSG00000169291",176.151338527196,59.9751427347611,1.55437884642723,116.176195792435,0.935033411949686,116.186593729227
"ENSG00000003436",224.314236149822,594.888577936685,-1.40709829404597,370.574341786863,0.93500393081761,-370.577013205589
"ENSG00000138496",218.516850324877,581.920979507547,-1.41307872582877,363.404129182671,0.934974449685535,-363.406876515154
"ENSG00000156931",273.369039283978,98.8779380221738,1.46712929511961,174.491101261804,0.934974449685535,174.497268998474
"ENSG00000171234",3046.74922738685,1156.5476848987,1.39744600913644,1890.20154248815,0.934954795597484,1890.20205906139
"ENSG00000001460",61.0955275398124,8.91522392003206,2.77672383331495,52.1803036197804,0.934797562893082,52.2541317131857
"ENSG00000134258",53.0683779360415,3.24189960728439,4.03294113229966,49.8264783287571,0.934748427672956,49.9894244498043
"ENSG00000171132",112.826047208559,30.3928088182911,1.89229825319015,82.4332383902676,0.934738600628931,82.4549548795324
"ENSG00000173402",1266.50582637275,484.258753838105,1.38700368051565,782.247072534649,0.93469929245283,782.248302183033
"ENSG00000172493",793.795905261797,301.091426026537,1.39856649430688,492.704479235259,0.934630503144654,492.706464181998
"ENSG00000169504",1323.58777911068,506.952051089096,1.3845326714467,816.635728021585,0.934512578616352,816.636901696257
"ENSG00000177606",839.283086349832,320.542823670244,1.38864039724746,518.740262679588,0.934512578616352,518.742121334909
"ENSG00000048707",875.405259566802,337.157559157576,1.37652810831679,538.247700409225,0.934345518867924,538.249460590024
"ENSG00000138382",147.164409402468,47.4127817565341,1.63408086365413,99.7516276459338,0.934257075471698,99.7650110924766
"ENSG00000067606",162.772755854245,53.8965809711029,1.59459358725791,108.876174883142,0.934227594339623,108.887851415541
"ENSG00000116514",123.082960591155,35.2556582292177,1.80370432992116,87.8273023619373,0.934198113207547,87.8458216962249
"ENSG00000152952",375.046267598411,140.61739546596,1.4152935066686,234.42887213245,0.934139150943396,234.433144297053
"ENSG00000176095",314.842645570128,115.897910960417,1.44177640548451,198.944734609711,0.934040880503145,198.949958904575
"ENSG00000197386",510.169952595222,194.919213887974,1.38810162200006,315.250738707248,0.933972091194969,315.253794714003
"ENSG00000117758",381.289606179121,143.859295073245,1.40622876437293,237.430311105877,0.933913128930818,237.434475405681
"ENSG00000114423",168.124188923425,57.1384805783873,1.55699272986159,110.985708345038,0.933903301886792,110.996629152469
"ENSG00000076201",270.693322749388,98.8779380221738,1.45293873768451,171.815384727214,0.933696933962264,171.821527929233
"ENSG00000164081",264.449984168677,96.4465133167105,1.45519390022978,168.003470851967,0.933687106918239,168.009772952632
"ENSG00000069248",203.354456628865,71.727028811167,1.50340783307346,131.627427817698,0.933480738993711,131.636013267706
"ENSG00000177383",121.74510232386,35.2556582292177,1.78793701406284,86.4894440946421,0.933284198113208,86.5079225190761
"ENSG00000144535",71.3524409224087,14.9937856836903,2.25059809825013,56.3586552387184,0.933205581761006,56.4035744622322
"ENSG00000163694",1171.96384215056,455.892132274367,1.36216364320965,716.071709876196,0.933205581761006,716.073005478359
"ENSG00000114786",1055.57017289588,412.126487576028,1.35686339586883,643.443685319856,0.933176100628931,643.445115962716
"ENSG00000115902",41.47360628615,132.512646447749,-1.67586464539834,91.0390401615992,0.933166273584906,-91.0544636789157
"ENSG00000144749",166.78633065613,431.983122670644,-1.37297389387982,265.196792014514,0.932959905660377,-265.200346063316
"ENSG00000131236",752.768251731412,293.391914459237,1.3593766706157,459.376337272175,0.932950078616352,459.378348587013
"ENSG00000138468",186.854204665558,64.8379921456877,1.5270017078037,122.01621251987,0.932871462264151,122.025767163783
"ENSG00000163586",1955.94878678553,4981.17874659246,-1.34861858592765,3025.22995980693,0.93283215408805,-3025.23026040755
"ENSG00000114805",49.500755889921,0.405237450910548,6.93253923534182,49.0955184390105,0.932822327044025,49.5825577299595
"ENSG00000153187",1828.40629863672,722.133137522597,1.3402499418626,1106.27316111413,0.932586477987421,1106.27397297023
"ENSG00000204380",59.7576692725173,8.50998646912151,2.81189513667073,51.2476828033958,0.932556996855346,51.3247673835654
"ENSG00000143952",277.382614085864,103.7407874331,1.41889413912232,173.641826652763,0.932360455974843,173.647623720817
"ENSG00000187091",118.177480277739,33.6347084255755,1.81293248709535,84.5427718521639,0.932340801886792,84.5622078510832
"ENSG00000174574",341.599810916032,131.296934095018,1.37947394803205,210.302876821014,0.932272012578616,210.307401076538
"ENSG00000116604",309.045259745183,116.708385862238,1.40490990968662,192.336873882945,0.932222877358491,192.342004842723
"ENSG00000143398",338.478141625676,130.486459193197,1.37516256629257,207.99168243248,0.932213050314465,207.996228410943
"ENSG00000163728",334.464566823791,128.460271938644,1.38053112423555,206.004294885147,0.93218356918239,206.008920625568
"ENSG00000162819",86.5148346184205,21.4775848982591,2.01011575661564,65.0372497201615,0.932134433962264,65.0683057756819
"ENSG00000163328",352.748629810158,136.565020956855,1.36905247228265,216.183608853303,0.932006682389937,216.187943793149
"ENSG00000135951",73.1362519454689,16.6147354873325,2.13812336899172,56.5215164581364,0.931967374213836,56.5619429852654
"ENSG00000131791",263.112125901382,660.537044984194,-1.32796173587752,397.424919082812,0.931849449685535,-397.427137712501
"ENSG00000075711",312.612881791303,120.355522920433,1.37707488220157,192.25735887087,0.931849449685535,192.262290570028
"ENSG00000152583",659.564125776515,262.999105640946,1.32645503809164,396.565020135569,0.931849449685535,396.567238533508
"ENSG00000113812",136.461543264107,43.7656446983392,1.6406237095209,92.6958985657674,0.931770833333333,92.7104161196102
"ENSG00000213281",128.434393660336,40.1185076401443,1.67869175035442,88.3158860201914,0.931731525157233,88.3318387079321
"ENSG00000109472",259.990456611027,96.851750767621,1.42460863421146,163.138705843406,0.931672562893082,163.144925921776
"ENSG00000163539",290.761196758815,110.62982409858,1.39409438230294,180.131372660236,0.931603773584906,180.136767250907
"ENSG00000198836",538.710928964186,213.560136629859,1.33486895667958,325.150792334327,0.93159394654088,325.153532397807
"ENSG00000164032",174.813480259901,60.3803801856717,1.53366469264476,114.43310007423,0.931584119496855,114.44337691622
"ENSG00000179163",456.209669147651,179.925428204283,1.34229793238694,276.284240943367,0.931495676100629,276.287501630805
"ENSG00000180767",6.24333858071076,55.5175307747451,-3.15255379191121,49.2741921940344,0.931308962264151,-49.3749391066514
"ENSG00000142875",359.883873902399,140.61739546596,1.35575637969124,219.266478436439,0.93125,219.270669815364
"ENSG00000163946",219.408755836407,79.831777829378,1.45858605487458,139.576978007029,0.931220518867925,139.584598945779
"ENSG00000170390",70.4605354108786,14.9937856836903,2.23245075153987,55.4667497271883,0.931181210691824,55.5116578896415
"ENSG00000109576",35.6762204612043,119.545048018612,-1.74451968037013,83.8688275574074,0.931181210691824,-83.8869690999105
"ENSG00000143458",117.285574766209,34.4451833273966,1.76765142214632,82.8403914388127,0.931141902515723,82.8592483992338
"ENSG00000173947",48.6088503783909,0.202618725455274,7.90630769376864,48.4062316529356,0.931132075471698,49.0476601295741
"ENSG00000215908",172.583716481076,434.414547376108,-1.33177606532165,261.830830895032,0.931063286163522,-261.834217845321
"ENSG00000079739",440.601322695874,1088.06255569482,-1.30421577229638,647.461232998949,0.931063286163522,-647.46254657339
"ENSG00000163528",128.880346416101,40.5237450910548,1.66919286171767,88.3566013250458,0.931063286163522,88.3723667360035
"ENSG00000085832",495.00755889921,198.566350946169,1.31782939122661,296.441207953041,0.931023977987421,296.444137143852
"ENSG00000072274",973.514865835113,396.727464441427,1.29505473437881,576.787401393687,0.931023977987421,576.788855278296
"ENSG00000174599",50.3926614014511,2.02618725455274,4.63637423651954,48.3664741468984,0.931023977987421,48.5881856778338
"ENSG00000197713",202.9085038731,73.3479786148092,1.46800021699457,129.56052525829,0.930994496855346,129.568841662806
"ENSG00000077157",71.7983936781737,16.2094980364219,2.14711215221897,55.5888956417518,0.930856918238994,55.630346118497
"ENSG00000203965",61.0955275398124,9.72569882185316,2.65119295123109,51.3698287179593,0.930807783018868,51.4381971551991
"ENSG00000082684",53.5143306918065,4.86284941092658,3.46005146387908,48.6514812808799,0.930807783018868,48.7743640343624
"ENSG00000162365",160.54299207542,404.021738557817,-1.33147322907681,243.478746482397,0.930778301886792,-243.482387062389
"ENSG00000173372",26.7571653459033,100.498887825816,-1.90918234578664,73.7417224799127,0.930729166666667,-73.7664328237033
"ENSG00000163788",515.521385664403,207.886812317111,1.31023403588534,307.634573347291,0.930709512578616,307.637363517176
"ENSG00000136628",669.375086403346,271.914329560978,1.29966267441222,397.460756842369,0.930689858490566,397.462881729572
"ENSG00000121210",43.7033700649753,134.944071153213,-1.62654515396434,91.2407010882373,0.93062106918239,-91.2551981215917
"ENSG00000168497",259.544503855262,98.4727005712632,1.39818620829422,161.071803283998,0.930552279874214,161.077871657879
"ENSG00000081307",358.991968390869,141.833107818692,1.33975723016137,217.158860572177,0.930503144654088,217.162993335517
"ENSG00000057019",393.776283340543,157.232130953293,1.32448015445305,236.54415238725,0.930237814465409,236.547860434801
"ENSG00000187736",118.177480277739,35.6608956801282,1.72854029980498,82.5165845976111,0.930070754716981,82.5346871637784
"ENSG00000156875",349.626960519803,138.996445662318,1.33076844693411,210.630514857484,0.930051100628931,210.634718728391
"ENSG00000144468",147.610362158233,49.8442064619974,1.56629627045969,97.7661556962355,0.930051100628931,97.7787015848923
"ENSG00000119801",684.091527343593,282.045265833742,1.27826264064592,402.046261509852,0.929903694968553,402.048293553681
"ENSG00000184160",49.054803134156,1.21571235273164,5.33452058179522,47.8390907814243,0.929884040880503,48.13559718785
"ENSG00000144445",433.020125847868,176.278291146088,1.29657926367482,256.741834701779,0.929834905660377,256.745108626869
"ENSG00000116977",393.776283340543,159.258318207845,1.30600749438158,234.517965132697,0.929805424528302,234.52160161818
"ENSG00000090316",321.977889662369,128.460271938644,1.32563936573948,193.517617723725,0.92966784591195,193.522158134912
"ENSG00000115827",147.164409402468,50.249443912908,1.55024927285066,96.9149654895599,0.929638364779874,96.9273635701011
"ENSG00000188931",59.7576692725173,9.32046137094261,2.68065060339248,50.4372079015747,0.929549921383648,50.508393644662
"ENSG00000088727",59.7576692725173,9.32046137094261,2.68065060339248,50.4372079015747,0.929549921383648,50.508393644662
"ENSG00000077684",517.751149443228,212.749661728038,1.2831020133038,305.00148771519,0.929549921383648,305.004186625784
"ENSG00000114346",57.9738582494571,8.10474901821097,2.83856308713281,49.8691092312461,0.92936320754717,49.9498297886748
"ENSG00000115446",212.273511744166,78.6160654766464,1.43302829011253,133.657446267519,0.929304245283019,133.665128260273
"ENSG00000137962",440.155369940109,181.546378007926,1.27767472139051,258.608991932183,0.92907822327044,258.61214813089
"ENSG00000117475",118.177480277739,36.4713705819493,1.6961188221126,81.70610969579,0.928960298742138,81.7237124748943
"ENSG00000153130",575.725007692685,238.684858586313,1.27027283046845,337.040149106372,0.928901336477987,337.042542867676
"ENSG00000132906",138.245354287167,45.3865945019814,1.60689285220835,92.8587597851854,0.92875393081761,92.8726621427492
"ENSG00000144026",242.152346380424,93.6098511603367,1.37118271538002,148.542495220088,0.928744103773585,148.548823718832
"ENSG00000164125",111.042236185499,32.4189960728439,1.77619720617243,78.6232401126547,0.92873427672956,78.6433008102239
"ENSG00000004399",274.706897551273,108.198399393116,1.34421397799906,166.508498158157,0.928645833333333,166.513923952634
"ENSG00000077380",279.166425108924,111.03506154949,1.33011013296381,168.131363559434,0.928488600628931,168.136624818391
"ENSG00000116209",1511.33388928777,635.41232302774,1.2500574463605,875.921566260029,0.92842963836478,875.922458259315
"ENSG00000143393",370.140787284995,152.774518993277,1.27667018195734,217.366268291718,0.928311713836478,217.370017430695
"ENSG00000145391",259.544503855262,620.013299893139,-1.25631722568001,360.468796037877,0.928292059748428,-360.470985309454
"ENSG00000115568",115.947716498914,35.6608956801282,1.70105956338287,80.2868208187859,0.928282232704402,80.3048392117561
"ENSG00000171509",56.1900472263968,7.29427411638987,2.94547829104932,48.895773110007,0.928223270440252,48.9844104832172
"ENSG00000066322",292.545007781876,117.92409821497,1.31080003070152,174.620909566906,0.928056210691824,174.625829288493
"ENSG00000138696",47.2709921110958,0.202618725455274,7.86604382355492,47.0683733856405,0.927977594339623,47.7211317825149
"ENSG00000138757",678.740094274413,285.287165441026,1.25044439385796,393.452928833387,0.927948113207547,393.454915865531
"ENSG00000162434",928.473637502843,393.890802285053,1.23706521868535,534.58283521779,0.927938286163522,534.584266547236
"ENSG00000081154",404.479149478904,167.768304676967,1.26959515202091,236.710844801937,0.927908805031447,236.714249504961
"ENSG00000079785",630.131243896022,264.620055444588,1.25172993777922,365.511188451434,0.927869496855346,365.513331782873
"ENSG00000187514",486.088503783909,202.618725455274,1.26245150399392,283.469778328635,0.927849842767296,283.472589520549
"ENSG00000116251",746.970865906466,316.085211710228,1.2407384354746,430.885654196238,0.927751572327044,430.887440550297
"ENSG00000177463",617.6445667346,261.783393288214,1.23840327523434,355.861173446386,0.927564858490566,355.863328272682
"ENSG00000097033",602.036220282823,254.894356622735,1.23995085405062,347.141863660088,0.927545204402516,347.144078134022
"ENSG00000169764",878.972881612922,2068.33194944744,-1.23457718372967,1189.35906783452,0.927545204402516,-1189.35970859156
"ENSG00000170142",375.046267598411,155.20594369874,1.2728847773219,219.840323899671,0.927525550314465,219.844008897146
"ENSG00000018189",222.976377882527,86.3155770439468,1.36919803342796,136.66080083858,0.927466588050314,136.6676596313
"ENSG00000115484",549.413795102547,232.606296822655,1.24000298301093,316.807498279892,0.927397798742138,316.809924992513
"ENSG00000180867",533.80544865077,225.312022706265,1.24438973321171,308.493425944505,0.927329009433962,308.495935721665
"ENSG00000163840",188.192062932853,446.976908354335,-1.24799451789248,258.784845421482,0.927142295597484,-258.787854641861
"ENSG00000011376",235.909007799714,92.394138807605,1.352357266941,143.514868992109,0.92684748427673,143.521240560412
"ENSG00000196187",443.722991986229,187.624939771584,1.24180770116249,256.098052214645,0.926818003144654,256.101062931222
"ENSG00000121089",111.042236185499,33.6347084255755,1.72308586971287,77.407527759923,0.926660770440252,77.4267032671394
"ENSG00000162601",204.246362140395,78.6160654766464,1.37741431490153,125.630296663748,0.926444575471698,125.637847442625
"ENSG00000144455",384.411275469477,162.094980364219,1.24581123830609,222.316295105257,0.926434748427673,222.319785702869
"ENSG00000143367",131.110110194926,42.9551697965181,1.60987525926488,88.1549403984078,0.926326650943396,88.1696388503278
"ENSG00000163902",1221.46459804048,528.834873438266,1.20772282823985,692.629724602218,0.926326650943396,692.630777540945
"ENSG00000174808",53.9602834475716,6.48379921456877,3.05698660626631,47.4764842330028,0.926306996855346,47.5748013368154
"ENSG00000152795",1112.20617287805,481.422091681731,1.20804999802062,630.784081196314,0.926306996855346,630.785237997431
"ENSG00000117748",86.0688818626555,22.2880598000802,1.94922069273514,63.7808220625753,0.92621855345912,63.8106004068829
"ENSG00000175182",98.1096062683119,26.7456717600962,1.87508896315792,71.3639345082157,0.926169418238994,71.3885642600596
"ENSG00000196369",46.8250393553307,0.405237450910548,6.85236888665784,46.4198019044201,0.926139937106918,46.9228405811546
"ENSG00000082996",246.611873938075,99.2831754730843,1.31262110022385,147.328698464991,0.926002358490566,147.334545730256
"ENSG00000116580",177.043244038727,65.2432295965983,1.44020168802006,111.800014442128,0.925864779874214,111.809290357118
"ENSG00000163913",160.988944831185,57.5437180292979,1.4842312763742,103.445226801887,0.925579795597484,103.455874123104
"ENSG00000116288",940.068409152734,413.342199928759,1.18542908377007,526.726209223975,0.925452044025157,526.72754316209
"ENSG00000158258",67.7848188762882,14.9937856836903,2.17659751680635,52.791033192598,0.925422562893082,52.835885175628
"ENSG00000163898",50.8386141572162,4.45761196001603,3.51158176451916,46.3810021972002,0.925373427672956,46.5137460467934
"ENSG00000175166",530.23782660465,230.580109568102,1.20137152643079,299.657717036548,0.92528498427673,299.660125263773
"ENSG00000115947",198.003023559684,76.5898782220936,1.37029681112075,121.41314533759,0.925265330188679,121.420877834569
"ENSG00000115020",304.139779431767,127.649797036823,1.25254327962861,176.489982394944,0.925098270440252,176.494426967072
"ENSG00000082781",765.254928892833,338.373271510308,1.17732481912985,426.881657382525,0.925029481132076,426.883280889966
"ENSG00000158006",231.449480242063,93.6098511603367,1.30596505593354,137.839629081726,0.925009827044025,137.845815642388
"ENSG00000117859",718.429889537502,317.300924062959,1.17899565040724,401.128965474543,0.92498034591195,401.130698118981
"ENSG00000091527",565.914047065854,247.194845055434,1.19493429038257,318.719202010419,0.924921383647799,318.721442011856
"ENSG00000047315",639.942204522853,282.045265833742,1.18201489470604,357.896938689111,0.924872248427673,357.898890585384
"ENSG00000117155",239.030677090069,97.6622256694421,1.29132322321953,141.368451420627,0.924823113207547,141.374349062102
"ENSG00000124356",208.25993694228,81.8579650839308,1.34719062594958,126.40197185835,0.924813286163522,126.409150824858
"ENSG00000135778",108.812472406673,33.229470974665,1.71130870193652,75.5830014320083,0.924803459119497,75.6023722044771
"ENSG00000162413",332.68075580073,142.238345269602,1.22582796894239,190.442410531128,0.924744496855346,190.446355657219
"ENSG00000152102",515.521385664403,226.527735058996,1.1863445786492,288.993650605406,0.924724842767296,288.996085620029
"ENSG00000020129",106.582708627848,32.0137586219333,1.73520942879536,74.5689500059146,0.92471501572327,74.5891363185443
"ENSG00000117505",171.691810969546,63.6222797929561,1.43221725568235,108.06953117659,0.92467570754717,108.079021160424
"ENSG00000125637",160.988944831185,375.249879543168,-1.22088998738135,214.260934711983,0.924646226415094,-214.264413088161
"ENSG00000163884",174.813480259901,404.832213459638,-1.21150765468549,230.018733199737,0.924567610062893,-230.02192368035
"ENSG00000163125",398.235810898193,171.820679186072,1.21271927954974,226.415131712121,0.924508647798742,226.418379457738
"ENSG00000075914",126.20462988151,41.3342199928759,1.6103562698521,84.8704098886344,0.924380896226415,84.8856862019779
"ENSG00000011566",272.477133772448,113.871723705864,1.25872561858952,158.605410066584,0.924302279874214,158.610404742476
"ENSG00000138709",171.245858213781,394.701277186874,-1.20469209236947,223.455418973093,0.924174528301887,-223.458666315446
"ENSG00000146463",370.140787284995,159.663555658756,1.21303907576963,210.477231626239,0.924135220125786,210.480727138721
"ENSG00000158882",187.746110177088,428.74122306336,-1.19132412005591,240.995112886272,0.924076257861635,-240.998057436624
"ENSG00000159166",221.638519615232,89.9627141021417,1.3008095442039,131.67580551309,0.923958333333333,131.682230627338
"ENSG00000178585",179.718960573317,68.4851292038827,1.3918799612375,111.233831369434,0.923948506289308,111.24253939456
"ENSG00000156976",1457.81955859596,652.027058515072,1.16080842003554,805.79250008089,0.923948506289308,805.793336199053
"ENSG00000136731",344.275527450622,148.316907033261,1.21488056797575,195.958620417361,0.923810927672956,195.962386316022
"ENSG00000173230",1909.56970018596,858.292921028541,1.15370557538489,1051.27677915742,0.92378144654088,1051.27741221438
"ENSG00000116786",224.314236149822,91.9889013566945,1.28598947150633,132.325334793128,0.923771619496855,132.331583520466
"ENSG00000075568",363.005543192754,157.637368404203,1.20338200827177,205.368174788551,0.923771619496855,205.371700446382
"ENSG00000172053",582.414299029161,258.94673113184,1.16939042959115,323.467567897321,0.923771619496855,323.469681663343
"ENSG00000173905",881.648598147512,394.701277186874,1.15944256263858,486.947320960638,0.923702830188679,486.948701300043
"ENSG00000121848",159.651086563889,58.354192931119,1.45201414481366,101.29689363277,0.923683176100629,101.307299859021
"ENSG00000087274",1099.27354296086,494.794927561779,1.15164781526959,604.478615399079,0.923643867924528,604.479712453179
"ENSG00000132694",291.20714951458,124.407897429538,1.22696770516797,166.799252085042,0.923614386792453,166.803764783289
"ENSG00000187048",451.75014159,999.315553945412,-1.14541525660998,547.565412355412,0.923594732704403,-547.566610362669
"ENSG00000038210",112.380094452794,267.051480150051,-1.24873136251642,154.671385697258,0.923535770440252,-154.676426398872
"ENSG00000116560",928.473637502843,417.799811888775,1.15204910492302,510.673825614068,0.923525943396226,510.675125088786
"ENSG00000118640",725.565133629743,323.784723277528,1.16407021173627,401.780410352215,0.923516116352201,401.782096667152
"ENSG00000114316",383.965322713712,168.173542127878,1.19102527015427,215.791780585834,0.923516116352201,215.795067389408
"ENSG00000138641",207.36803143075,83.0736774366624,1.31973017548166,124.294353994088,0.923476808176101,124.301360099332
"ENSG00000163820",396.006047119368,174.657341342446,1.18099517625272,221.348705776922,0.923447327044025,221.351856325454
"ENSG00000116661",72.6902991897038,17.4252103891536,2.06058676852069,55.2650888005503,0.923250786163522,55.3034904681731
"ENSG00000135945",349.626960519803,152.774518993277,1.19441249983826,196.852441526526,0.923093553459119,196.856065073378
"ENSG00000145041",191.759684978973,75.374165869362,1.34715740747314,116.385519109611,0.923093553459119,116.393315493177
"ENSG00000127125",366.573165238875,161.689742913309,1.18087301645105,204.883422325566,0.923064072327044,204.886825357115
"ENSG00000121766",197.111118048154,78.6160654766464,1.32611308619602,118.495052571508,0.923014937106918,118.502472800536
"ENSG00000114648",136.461543264107,47.4127817565341,1.52514649210096,89.0487615075725,0.922857704402516,89.0618212134408
"ENSG00000168894",243.936157403485,102.119837629458,1.25624046828436,141.816319774027,0.92278891509434,141.821883693466
"ENSG00000162367",62.4333858071076,11.7518860764059,2.40942539080911,50.6814997307017,0.922749606918239,50.7387400875011
"ENSG00000171055",164.556566877305,61.5960925384033,1.41767286160853,102.960474338902,0.922690644654088,102.970233914633
"ENSG00000156171",214.949228278756,88.3417642984995,1.28282838044475,126.607463980257,0.922454795597484,126.613962832563
"ENSG00000163482",214.949228278756,88.3417642984995,1.28282838044475,126.607463980257,0.922454795597484,126.613962832563
"ENSG00000162813",94.5419842221915,25.9351968582751,1.86604382355491,68.6067873639164,0.922366352201258,68.6321600414053
"ENSG00000114790",74.4741102127641,188.030177222494,-1.3361533336618,113.55606700973,0.922356525157233,-113.563927637474
"ENSG00000151718",298.342393606821,130.081221742286,1.19755628251087,168.261171864535,0.922336871069182,168.265433462362
"ENSG00000134371",120.85319681233,39.7132701892337,1.60556256623038,81.139926623096,0.922307389937107,81.1558101651107
"ENSG00000115685",249.73354322843,105.766974687653,1.2395003893668,143.966568540777,0.922268081761006,143.971904268234
"ENSG00000122068",382.627464446417,170.604966833341,1.16528078342487,212.022497613076,0.922268081761006,212.025699794603
"ENSG00000213699",437.479653405518,196.540163691616,1.15439175813646,240.939489713902,0.922189465408805,240.942255164857
"ENSG00000187147",317.518362104719,139.806920564139,1.18340424829258,177.711441540579,0.92217963836478,177.715381720451
"ENSG00000138385",409.38462979232,182.762090360657,1.16349008915014,226.622539431663,0.922081367924528,226.625526116638
"ENSG00000131795",183.286582619437,71.727028811167,1.3535124025904,111.55955380827,0.922032232704402,111.567764348508
"ENSG00000168386",160.54299207542,59.9751427347611,1.42052309969244,100.567849340658,0.922002751572327,100.577881300424
"ENSG00000117174",172.583716481076,66.8641794002405,1.36799091089031,105.719537080836,0.921963443396226,105.728387482825
"ENSG00000143028",181.502771596377,71.3217913602565,1.34757673462067,110.180980236121,0.921639150943396,110.189220747077
"ENSG00000156869",17.3921574748371,72.1322662620776,-2.05220784311243,54.7401087872405,0.921511399371069,-54.7785639376413
"ENSG00000163950",246.611873938075,105.361737236743,1.22689122619797,141.250136701332,0.921432783018868,141.255464957027
"ENSG00000115548",270.693322749388,117.113623313148,1.20875039274672,153.57969943624,0.921422955974843,153.584456102946
"ENSG00000135972",198.894929071214,81.4527276330202,1.28797157773309,117.442201438194,0.921422955974843,117.449263724531
"ENSG00000116266",292.099055026111,129.270746840465,1.17606185165166,162.828308185646,0.921236242138365,162.832555307833
"ENSG00000132718",98.555559024077,28.7718590146489,1.77627880887847,69.7837000094281,0.92096108490566,69.8063031066158
"ENSG00000175147",61.0955275398124,11.3466486254954,2.42880052989464,49.7488789143171,0.920931603773585,49.8081321196188
"ENSG00000174738",238.138771578539,101.309362727637,1.23303501601718,136.829408850902,0.920902122641509,136.834964471213
"ENSG00000143612",932.041259548963,423.067898750612,1.13950459939008,508.973360798351,0.920882468553459,508.974636375036
"ENSG00000173409",155.191559006239,57.9489554802084,1.42119552806205,97.2426035260305,0.920862814465409,97.2529883204096
"ENSG00000164124",49.054803134156,4.05237450910548,3.59755498762901,45.0024286250505,0.920862814465409,45.1459963235033
"ENSG00000023330",375.046267598411,827.089637308429,-1.14097510778586,452.043369710018,0.920784198113208,-452.044809640576
"ENSG00000205981",207.813984186515,85.9103395930362,1.2743890590828,121.903644593479,0.920784198113208,121.910305686792
"ENSG00000173406",2.67571653459033,47.4127817565341,-4.14727884987053,44.7370652219438,0.920587657232704,-44.928887439275
"ENSG00000163827",195.773259780859,80.6422527311991,1.27957587798343,115.13100704966,0.920469732704402,115.138117488069
"ENSG00000173473",587.765732098342,266.646242699141,1.14031425026453,321.119489399201,0.920391116352201,321.121514054404
"ENSG00000016391",180.610866084847,72.5375037129882,1.31608568949945,108.073362371859,0.920253537735849,108.081375527429
"ENSG00000138642",96.3257952452517,27.5561466619173,1.80554802990484,68.7696485833344,0.920224056603774,68.7933468437436
"ENSG00000138459",227.881858195943,97.2569882185316,1.22841225432082,130.624869977411,0.920174921383648,130.630645919256
"ENSG00000164144",251.963307007256,109.819349196759,1.19808138494039,142.143957810497,0.920125786163522,142.149006823957
"ENSG00000143256",200.678740094274,83.0736774366624,1.27242446070331,117.605062657612,0.920106132075472,117.61194593539
"ENSG00000121879",97.6636535125469,28.7718590146489,1.76316330908821,68.891794497898,0.919880110062893,68.9143533234922
"ENSG00000072163",292.545007781876,130.891696644107,1.16028501891587,161.653311137768,0.919722877358491,161.657475122957
"ENSG00000033867",128.434393660336,44.5761196001603,1.52668865690937,83.8582740601753,0.919713050314465,83.8721700363512
"ENSG00000109685",211.381606232636,89.1522392003206,1.24550690436532,122.229367032315,0.919713050314465,122.235712672562
"ENSG00000131788",171.245858213781,67.6746543020616,1.33938157723882,103.571203911719,0.91970322327044,103.579863982979
"ENSG00000169744",173.029669236841,68.8903666547932,1.32864527504114,104.139302582048,0.919654088050314,104.147777895365
"ENSG00000004487",258.206645587966,114.276961156775,1.17599155458216,143.929684431192,0.919555817610063,143.934488627983
"ENSG00000032389",139.137259798697,50.249443912908,1.46932927746709,88.8878158857889,0.919536163522013,88.899959175871
"ENSG00000150627",47.7169448668608,3.24189960728439,3.87959035539286,44.4750452595764,0.919526336477987,44.6439343267036
"ENSG00000115526",56.6359999821619,9.32046137094261,2.60324609970687,47.3155386112193,0.919496855345912,47.3870982897816
"ENSG00000160094",194.881354269329,81.0474901821097,1.26575664871759,113.833864087219,0.91937893081761,113.840901054591
"ENSG00000145247",286.301669201165,128.460271938644,1.15621382597461,157.841397262521,0.91937893081761,157.845631932583
"ENSG00000058453",90.9743621760711,25.124721956454,1.85635240057634,65.8496402196171,0.919349449685535,65.8758010295749
"ENSG00000158850",180.610866084847,73.3479786148092,1.3000555796805,107.262887470038,0.919300314465409,107.2707656956
"ENSG00000132313",252.409259763021,111.440299000401,1.17949380341158,140.96896076262,0.919300314465409,140.973895115817
"ENSG00000142784",418.749637663386,189.651127026137,1.14273999706209,229.098510637249,0.919261006289308,229.101360604661
"ENSG00000115339",95.8798424894867,27.9613841128278,1.77779176180301,67.9184583766588,0.919143081761006,67.941721584092
"ENSG00000198522",245.27401567078,108.198399393116,1.18071524571618,137.075616277663,0.918828616352201,137.080701290855
"ENSG00000054116",178.827055061787,72.9427411638987,1.29372869911696,105.884313897888,0.918779481132076,105.892217200196
"ENSG00000154822",154.299653494709,59.16466783294,1.38292703774842,95.1349856617688,0.918641902515723,95.1450365707885
"ENSG00000080200",199.786834582744,84.2893897893941,1.24503857290823,115.49744479335,0.918582940251572,115.504155227598
"ENSG00000171109",189.083968444383,78.6160654766464,1.26613098136779,110.467902967737,0.918504323899371,110.475158627409
