GO.ID,Term,Annotated,Significant,Expected,classic
877,GO:0042362,fat-soluble vitamin biosynthetic process,2,1,0.63,0.52946
878,GO:0044848,biological phase,2,1,0.63,0.52946
879,GO:0045292,mRNA cis splicing, via spliceosome,2,1,0.63,0.52946
880,GO:0045839,negative regulation of mitotic nuclear d...,2,1,0.63,0.52946
881,GO:0045841,negative regulation of mitotic metaphase...,2,1,0.63,0.52946
882,GO:0045930,negative regulation of mitotic cell cycl...,2,1,0.63,0.52946
883,GO:0046072,dTDP metabolic process,2,1,0.63,0.52946
884,GO:0051262,protein tetramerization,2,1,0.63,0.52946
885,GO:0051783,regulation of nuclear division,2,1,0.63,0.52946
886,GO:0051784,negative regulation of nuclear division,2,1,0.63,0.52946
887,GO:0051985,negative regulation of chromosome segreg...,2,1,0.63,0.52946
888,GO:0055070,copper ion homeostasis,2,1,0.63,0.52946
889,GO:0060003,copper ion export,2,1,0.63,0.52946
890,GO:0070071,proton-transporting two-sector ATPase co...,2,1,0.63,0.52946
891,GO:0070286,axonemal dynein complex assembly,2,1,0.63,0.52946
892,GO:0071173,spindle assembly checkpoint signaling,2,1,0.63,0.52946
893,GO:0071174,mitotic spindle checkpoint signaling,2,1,0.63,0.52946
894,GO:0071265,L-methionine biosynthetic process,2,1,0.63,0.52946
895,GO:0071496,cellular response to external stimulus,2,1,0.63,0.52946
896,GO:0072529,pyrimidine-containing compound catabolic...,2,1,0.63,0.52946
897,GO:0098763,mitotic cell cycle phase,2,1,0.63,0.52946
898,GO:1901891,regulation of cell septum assembly,2,1,0.63,0.52946
899,GO:1901991,negative regulation of mitotic cell cycl...,2,1,0.63,0.52946
900,GO:1902100,negative regulation of metaphase/anaphas...,2,1,0.63,0.52946
901,GO:1905819,negative regulation of chromosome separa...,2,1,0.63,0.52946
902,GO:2000816,negative regulation of mitotic sister ch...,2,1,0.63,0.52946
903,GO:2001251,negative regulation of chromosome organi...,2,1,0.63,0.52946
904,GO:0006814,sodium ion transport,15,5,4.71,0.53234
905,GO:0006612,protein targeting to membrane,12,4,3.77,0.55028
906,GO:0006760,folic acid-containing compound metabolic...,12,4,3.77,0.55028
907,GO:0033043,regulation of organelle organization,12,4,3.77,0.55028
908,GO:0030001,metal ion transport,103,32,32.34,0.56669
909,GO:0008380,RNA splicing,32,10,10.05,0.57377
910,GO:0006613,cotranslational protein targeting to mem...,9,3,2.83,0.57413
911,GO:0006614,SRP-dependent cotranslational protein ta...,9,3,2.83,0.57413
912,GO:0010608,post-transcriptional regulation of gene ...,9,3,2.83,0.57413
913,GO:0043549,regulation of kinase activity,9,3,2.83,0.57413
914,GO:0050801,ion homeostasis,9,3,2.83,0.57413
915,GO:0051260,protein homooligomerization,9,3,2.83,0.57413
916,GO:0051338,regulation of transferase activity,9,3,2.83,0.57413
917,GO:0055080,cation homeostasis,9,3,2.83,0.57413
918,GO:0065002,intracellular protein transmembrane tran...,9,3,2.83,0.57413
919,GO:0071806,protein transmembrane transport,9,3,2.83,0.57413
920,GO:0098771,inorganic ion homeostasis,9,3,2.83,0.57413
921,GO:0006575,cellular modified amino acid metabolic p...,19,6,5.97,0.57920
922,GO:0045017,glycerolipid biosynthetic process,19,6,5.97,0.57920
923,GO:0006302,double-strand break repair,16,5,5.02,0.59840
924,GO:0016998,cell wall macromolecule catabolic proces...,16,5,5.02,0.59840
925,GO:0042398,cellular modified amino acid biosyntheti...,16,5,5.02,0.59840
926,GO:0042558,pteridine-containing compound metabolic ...,16,5,5.02,0.59840
927,GO:0044036,cell wall macromolecule metabolic proces...,16,5,5.02,0.59840
928,GO:0000075,cell cycle checkpoint signaling,6,2,1.88,0.60969
929,GO:0010035,response to inorganic substance,6,2,1.88,0.60969
930,GO:0015936,coenzyme A metabolic process,6,2,1.88,0.60969
931,GO:0016032,viral process,6,2,1.88,0.60969
932,GO:0019064,fusion of virus membrane with host plasm...,6,2,1.88,0.60969
933,GO:0022618,ribonucleoprotein complex assembly,6,2,1.88,0.60969
934,GO:0039663,membrane fusion involved in viral entry ...,6,2,1.88,0.60969
935,GO:0042168,heme metabolic process,6,2,1.88,0.60969
936,GO:0042816,vitamin B6 metabolic process,6,2,1.88,0.60969
937,GO:0042819,vitamin B6 biosynthetic process,6,2,1.88,0.60969
938,GO:0043543,protein acylation,6,2,1.88,0.60969
939,GO:0051052,regulation of DNA metabolic process,6,2,1.88,0.60969
940,GO:0061025,membrane fusion,6,2,1.88,0.60969
941,GO:0071826,ribonucleoprotein complex subunit organi...,6,2,1.88,0.60969
942,GO:1901988,negative regulation of cell cycle phase ...,6,2,1.88,0.60969
943,GO:0006081,cellular aldehyde metabolic process,13,4,4.08,0.62232
944,GO:0051259,protein complex oligomerization,13,4,4.08,0.62232
945,GO:1901136,carbohydrate derivative catabolic proces...,13,4,4.08,0.62232
946,GO:1901615,organic hydroxy compound metabolic proce...,50,15,15.7,0.63698
947,GO:0003333,amino acid transmembrane transport,10,3,3.14,0.65388
948,GO:0009247,glycolipid biosynthetic process,10,3,3.14,0.65388
949,GO:0010629,negative regulation of gene expression,10,3,3.14,0.65388
950,GO:0046467,membrane lipid biosynthetic process,10,3,3.14,0.65388
951,GO:0048878,chemical homeostasis,10,3,3.14,0.65388
952,GO:0006397,mRNA processing,51,15,16.01,0.67128
953,GO:0044238,primary metabolic process,3298,1028,1035.61,0.67583
954,GO:0006003,fructose 2,6-bisphosphate metabolic proc...,3,1,0.94,0.67726
955,GO:0006014,D-ribose metabolic process,3,1,0.94,0.67726
956,GO:0006430,lysyl-tRNA aminoacylation,3,1,0.94,0.67726
957,GO:0006434,seryl-tRNA aminoacylation,3,1,0.94,0.67726
958,GO:0006438,valyl-tRNA aminoacylation,3,1,0.94,0.67726
959,GO:0006465,signal peptide processing,3,1,0.94,0.67726
960,GO:0006729,tetrahydrobiopterin biosynthetic process,3,1,0.94,0.67726
961,GO:0006750,glutathione biosynthetic process,3,1,0.94,0.67726
962,GO:0006897,endocytosis,3,1,0.94,0.67726
963,GO:0008283,cell population proliferation,3,1,0.94,0.67726
964,GO:0009408,response to heat,3,1,0.94,0.67726
965,GO:0009767,photosynthetic electron transport chain,3,1,0.94,0.67726
966,GO:0009772,photosynthetic electron transport in pho...,3,1,0.94,0.67726
967,GO:0009891,positive regulation of biosynthetic proc...,3,1,0.94,0.67726
968,GO:0010557,positive regulation of macromolecule bio...,3,1,0.94,0.67726
969,GO:0015706,nitrate transport,3,1,0.94,0.67726
970,GO:0015707,nitrite transport,3,1,0.94,0.67726
971,GO:0015931,nucleobase-containing compound transport,3,1,0.94,0.67726
972,GO:0015937,coenzyme A biosynthetic process,3,1,0.94,0.67726
973,GO:0015969,guanosine tetraphosphate metabolic proce...,3,1,0.94,0.67726
974,GO:0016255,attachment of GPI anchor to protein,3,1,0.94,0.67726
975,GO:0016575,histone deacetylation,3,1,0.94,0.67726
976,GO:0017148,negative regulation of translation,3,1,0.94,0.67726
977,GO:0018342,protein prenylation,3,1,0.94,0.67726
978,GO:0031328,positive regulation of cellular biosynth...,3,1,0.94,0.67726
979,GO:0032269,negative regulation of cellular protein ...,3,1,0.94,0.67726
980,GO:0034035,purine ribonucleoside bisphosphate metab...,3,1,0.94,0.67726
981,GO:0034227,tRNA thio-modification,3,1,0.94,0.67726
982,GO:0034249,negative regulation of cellular amide me...,3,1,0.94,0.67726
983,GO:0034311,diol metabolic process,3,1,0.94,0.67726
984,GO:0034312,diol biosynthetic process,3,1,0.94,0.67726
985,GO:0043484,regulation of RNA splicing,3,1,0.94,0.67726
986,GO:0043631,RNA polyadenylation,3,1,0.94,0.67726
987,GO:0044275,cellular carbohydrate catabolic process,3,1,0.94,0.67726
988,GO:0046146,tetrahydrobiopterin metabolic process,3,1,0.94,0.67726
989,GO:0046292,formaldehyde metabolic process,3,1,0.94,0.67726
990,GO:0046294,formaldehyde catabolic process,3,1,0.94,0.67726
991,GO:0046685,response to arsenic-containing substance,3,1,0.94,0.67726
992,GO:0046835,carbohydrate phosphorylation,3,1,0.94,0.67726
993,GO:0048024,regulation of mRNA splicing, via spliceo...,3,1,0.94,0.67726
994,GO:0050684,regulation of mRNA processing,3,1,0.94,0.67726
995,GO:0051053,negative regulation of DNA metabolic pro...,3,1,0.94,0.67726
996,GO:0051248,negative regulation of protein metabolic...,3,1,0.94,0.67726
997,GO:0051254,positive regulation of RNA metabolic pro...,3,1,0.94,0.67726
998,GO:0097354,prenylation,3,1,0.94,0.67726
999,GO:0110095,cellular detoxification of aldehyde,3,1,0.94,0.67726
1000,GO:0110096,cellular response to aldehyde,3,1,0.94,0.67726
1001,GO:1901264,carbohydrate derivative transport,3,1,0.94,0.67726
1002,GO:2000113,negative regulation of cellular macromol...,3,1,0.94,0.67726
1003,GO:0006479,protein methylation,14,4,4.4,0.68655
1004,GO:0006643,membrane lipid metabolic process,14,4,4.4,0.68655
1005,GO:0008213,protein alkylation,14,4,4.4,0.68655
1006,GO:0070887,cellular response to chemical stimulus,21,6,6.59,0.68844
1007,GO:0006182,cGMP biosynthetic process,7,2,2.2,0.69961
1008,GO:0006401,RNA catabolic process,7,2,2.2,0.69961
1009,GO:0006402,mRNA catabolic process,7,2,2.2,0.69961
1010,GO:0006821,chloride transport,7,2,2.2,0.69961
1011,GO:0007031,peroxisome organization,7,2,2.2,0.69961
1012,GO:0007034,vacuolar transport,7,2,2.2,0.69961
1013,GO:0009311,oligosaccharide metabolic process,7,2,2.2,0.69961
1014,GO:0015748,organophosphate ester transport,7,2,2.2,0.69961
1015,GO:0015914,phospholipid transport,7,2,2.2,0.69961
1016,GO:0016042,lipid catabolic process,7,2,2.2,0.69961
1017,GO:0016485,protein processing,7,2,2.2,0.69961
1018,GO:0046068,cGMP metabolic process,7,2,2.2,0.69961
1019,GO:0052652,cyclic purine nucleotide metabolic proce...,7,2,2.2,0.69961
1020,GO:0006644,phospholipid metabolic process,42,12,13.19,0.70825
1021,GO:0016071,mRNA metabolic process,59,17,18.53,0.71193
1022,GO:0071554,cell wall organization or biogenesis,18,5,5.65,0.71301
1023,GO:0051726,regulation of cell cycle,25,7,7.85,0.71343
1024,GO:0000723,telomere maintenance,11,3,3.45,0.72226
1025,GO:0006305,DNA alkylation,11,3,3.45,0.72226
1026,GO:0006306,DNA methylation,11,3,3.45,0.72226
1027,GO:0006771,riboflavin metabolic process,11,3,3.45,0.72226
1028,GO:0006865,amino acid transport,11,3,3.45,0.72226
1029,GO:0009231,riboflavin biosynthetic process,11,3,3.45,0.72226
1030,GO:0032200,telomere organization,11,3,3.45,0.72226
1031,GO:0042726,flavin-containing compound metabolic pro...,11,3,3.45,0.72226
1032,GO:0042727,flavin-containing compound biosynthetic ...,11,3,3.45,0.72226
1033,GO:0044728,DNA methylation or demethylation,11,3,3.45,0.72226
1034,GO:0045047,protein targeting to ER,11,3,3.45,0.72226
1035,GO:0072599,establishment of protein localization to...,11,3,3.45,0.72226
1036,GO:0006399,tRNA metabolic process,90,26,28.26,0.73341
1037,GO:0017038,protein import,15,4,4.71,0.74263
1038,GO:0034655,nucleobase-containing compound catabolic...,15,4,4.71,0.74263
1039,GO:0019637,organophosphate metabolic process,365,109,114.61,0.76069
1040,GO:0000105,histidine biosynthetic process,8,2,2.51,0.77157
1041,GO:0006417,regulation of translation,8,2,2.51,0.77157
1042,GO:0006547,histidine metabolic process,8,2,2.51,0.77157
1043,GO:0006904,vesicle docking involved in exocytosis,8,2,2.51,0.77157
1044,GO:0034248,regulation of cellular amide metabolic p...,8,2,2.51,0.77157
1045,GO:0051273,beta-glucan metabolic process,8,2,2.51,0.77157
1046,GO:0051274,beta-glucan biosynthetic process,8,2,2.51,0.77157
1047,GO:0140029,exocytic process,8,2,2.51,0.77157
1048,GO:2000112,regulation of cellular macromolecule bio...,8,2,2.51,0.77157
1049,GO:0000077,DNA damage checkpoint signaling,4,1,1.26,0.77866
1050,GO:0000387,spliceosomal snRNP assembly,4,1,1.26,0.77866
1051,GO:0000956,nuclear-transcribed mRNA catabolic proce...,4,1,1.26,0.77866
1052,GO:0001505,regulation of neurotransmitter levels,4,1,1.26,0.77866
1053,GO:0002250,adaptive immune response,4,1,1.26,0.77866
1054,GO:0002252,immune effector process,4,1,1.26,0.77866
1055,GO:0002437,inflammatory response to antigenic stimu...,4,1,1.26,0.77866
1056,GO:0002438,acute inflammatory response to antigenic...,4,1,1.26,0.77866
1057,GO:0002443,leukocyte mediated immunity,4,1,1.26,0.77866
1058,GO:0002449,lymphocyte mediated immunity,4,1,1.26,0.77866
1059,GO:0002460,adaptive immune response based on somati...,4,1,1.26,0.77866
1060,GO:0002524,hypersensitivity,4,1,1.26,0.77866
1061,GO:0002526,acute inflammatory response,4,1,1.26,0.77866
1062,GO:0005992,trehalose biosynthetic process,4,1,1.26,0.77866
1063,GO:0006383,transcription by RNA polymerase III,4,1,1.26,0.77866
1064,GO:0006528,asparagine metabolic process,4,1,1.26,0.77866
1065,GO:0006529,asparagine biosynthetic process,4,1,1.26,0.77866
1066,GO:0006564,L-serine biosynthetic process,4,1,1.26,0.77866
1067,GO:0006584,catecholamine metabolic process,4,1,1.26,0.77866
1068,GO:0006783,heme biosynthetic process,4,1,1.26,0.77866
1069,GO:0006787,porphyrin-containing compound catabolic ...,4,1,1.26,0.77866
1070,GO:0006909,phagocytosis,4,1,1.26,0.77866
1071,GO:0006954,inflammatory response,4,1,1.26,0.77866
1072,GO:0007091,metaphase/anaphase transition of mitotic...,4,1,1.26,0.77866
1073,GO:0007155,cell adhesion,4,1,1.26,0.77866
1074,GO:0009712,catechol-containing compound metabolic p...,4,1,1.26,0.77866
1075,GO:0010965,regulation of mitotic sister chromatid s...,4,1,1.26,0.77866
1076,GO:0016064,immunoglobulin mediated immune response,4,1,1.26,0.77866
1077,GO:0016068,type I hypersensitivity,4,1,1.26,0.77866
1078,GO:0019724,B cell mediated immunity,4,1,1.26,0.77866
1079,GO:0030071,regulation of mitotic metaphase/anaphase...,4,1,1.26,0.77866
1080,GO:0031124,mRNA 3'-end processing,4,1,1.26,0.77866
1081,GO:0031570,DNA integrity checkpoint signaling,4,1,1.26,0.77866
1082,GO:0033015,tetrapyrrole catabolic process,4,1,1.26,0.77866
1083,GO:0033044,regulation of chromosome organization,4,1,1.26,0.77866
1084,GO:0033045,regulation of sister chromatid segregati...,4,1,1.26,0.77866
1085,GO:0042770,signal transduction in response to DNA d...,4,1,1.26,0.77866
1086,GO:0044784,metaphase/anaphase transition of cell cy...,4,1,1.26,0.77866
1087,GO:0045087,innate immune response,4,1,1.26,0.77866
1088,GO:0045935,positive regulation of nucleobase-contai...,4,1,1.26,0.77866
1089,GO:0046351,disaccharide biosynthetic process,4,1,1.26,0.77866
1090,GO:0051225,spindle assembly,4,1,1.26,0.77866
1091,GO:0051304,chromosome separation,4,1,1.26,0.77866
1092,GO:0051306,mitotic sister chromatid separation,4,1,1.26,0.77866
1093,GO:0051983,regulation of chromosome segregation,4,1,1.26,0.77866
1094,GO:1902099,regulation of metaphase/anaphase transit...,4,1,1.26,0.77866
1095,GO:1905818,regulation of chromosome separation,4,1,1.26,0.77866
1096,GO:0006304,DNA modification,12,3,3.77,0.77958
1097,GO:0006664,glycolipid metabolic process,12,3,3.77,0.77958
1098,GO:0006887,exocytosis,12,3,3.77,0.77958
1099,GO:1903509,liposaccharide metabolic process,12,3,3.77,0.77958
1100,GO:1903825,organic acid transmembrane transport,12,3,3.77,0.77958
1101,GO:1905039,carboxylic acid transmembrane transport,12,3,3.77,0.77958
1102,GO:0006650,glycerophospholipid metabolic process,27,7,8.48,0.79183
1103,GO:0046486,glycerolipid metabolic process,28,7,8.79,0.82441
1104,GO:0006511,ubiquitin-dependent protein catabolic pr...,46,12,14.44,0.82556
1105,GO:0019941,modification-dependent protein catabolic...,46,12,14.44,0.82556
1106,GO:0043632,modification-dependent macromolecule cat...,46,12,14.44,0.82556
1107,GO:0006506,GPI anchor biosynthetic process,9,2,2.83,0.82798
1108,GO:0030258,lipid modification,9,2,2.83,0.82798
1109,GO:0044770,cell cycle phase transition,9,2,2.83,0.82798
1110,GO:1901987,regulation of cell cycle phase transitio...,9,2,2.83,0.82798
1111,GO:0016043,cellular component organization,323,94,101.43,0.83567
1112,GO:0005991,trehalose metabolic process,5,1,1.57,0.84821
1113,GO:0007346,regulation of mitotic cell cycle,5,1,1.57,0.84821
1114,GO:0009106,lipoate metabolic process,5,1,1.57,0.84821
1115,GO:0009107,lipoate biosynthetic process,5,1,1.57,0.84821
1116,GO:0009894,regulation of catabolic process,5,1,1.57,0.84821
1117,GO:0044772,mitotic cell cycle phase transition,5,1,1.57,0.84821
1118,GO:0071805,potassium ion transmembrane transport,5,1,1.57,0.84821
1119,GO:1901990,regulation of mitotic cell cycle phase t...,5,1,1.57,0.84821
1120,GO:0042221,response to chemical,29,7,9.11,0.85284
1121,GO:0006753,nucleoside phosphate metabolic process,289,83,90.75,0.85839
1122,GO:0015849,organic acid transport,14,3,4.4,0.86500
1123,GO:0016570,histone modification,14,3,4.4,0.86500
1124,GO:0006497,protein lipidation,10,2,3.14,0.87150
1125,GO:0022406,membrane docking,10,2,3.14,0.87150
1126,GO:0042158,lipoprotein biosynthetic process,10,2,3.14,0.87150
1127,GO:0048278,vesicle docking,10,2,3.14,0.87150
1128,GO:0140056,organelle localization by membrane tethe...,10,2,3.14,0.87150
1129,GO:0046488,phosphatidylinositol metabolic process,26,6,8.16,0.87242
1130,GO:0009117,nucleotide metabolic process,286,81,89.81,0.88862
1131,GO:0010033,response to organic substance,19,4,5.97,0.89288
1132,GO:0019751,polyol metabolic process,19,4,5.97,0.89288
1133,GO:0006807,nitrogen compound metabolic process,3085,947,968.73,0.89294
1134,GO:0030029,actin filament-based process,15,3,4.71,0.89559
1135,GO:0030036,actin cytoskeleton organization,15,3,4.71,0.89559
1136,GO:0000079,regulation of cyclin-dependent protein s...,6,1,1.88,0.89591
1137,GO:0005984,disaccharide metabolic process,6,1,1.88,0.89591
1138,GO:0006448,regulation of translational elongation,6,1,1.88,0.89591
1139,GO:0006476,protein deacetylation,6,1,1.88,0.89591
1140,GO:0018958,phenol-containing compound metabolic pro...,6,1,1.88,0.89591
1141,GO:0019321,pentose metabolic process,6,1,1.88,0.89591
1142,GO:0031123,RNA 3'-end processing,6,1,1.88,0.89591
1143,GO:0032535,regulation of cellular component size,6,1,1.88,0.89591
1144,GO:0071900,regulation of protein serine/threonine k...,6,1,1.88,0.89591
1145,GO:0090066,regulation of anatomical structure size,6,1,1.88,0.89591
1146,GO:1904029,regulation of cyclin-dependent protein k...,6,1,1.88,0.89591
1147,GO:0006505,GPI anchor metabolic process,11,2,3.45,0.90467
1148,GO:0006869,lipid transport,11,2,3.45,0.90467
1149,GO:0006888,endoplasmic reticulum to Golgi vesicle-m...,11,2,3.45,0.90467
1150,GO:0010876,lipid localization,11,2,3.45,0.90467
1151,GO:0042157,lipoprotein metabolic process,11,2,3.45,0.90467
1152,GO:0051640,organelle localization,11,2,3.45,0.90467
1153,GO:0006352,DNA-templated transcription, initiation,20,4,6.28,0.91552
1154,GO:0006813,potassium ion transport,36,8,11.3,0.91859
1155,GO:0009719,response to endogenous stimulus,16,3,5.02,0.91980
1156,GO:0009725,response to hormone,16,3,5.02,0.91980
1157,GO:0009755,hormone-mediated signaling pathway,16,3,5.02,0.91980
1158,GO:0014070,response to organic cyclic compound,16,3,5.02,0.91980
1159,GO:0032870,cellular response to hormone stimulus,16,3,5.02,0.91980
1160,GO:0033993,response to lipid,16,3,5.02,0.91980
1161,GO:0043401,steroid hormone mediated signaling pathw...,16,3,5.02,0.91980
1162,GO:0048545,response to steroid hormone,16,3,5.02,0.91980
1163,GO:0071310,cellular response to organic substance,16,3,5.02,0.91980
1164,GO:0071383,cellular response to steroid hormone sti...,16,3,5.02,0.91980
1165,GO:0071396,cellular response to lipid,16,3,5.02,0.91980
1166,GO:0071407,cellular response to organic cyclic comp...,16,3,5.02,0.91980
1167,GO:0071495,cellular response to endogenous stimulus,16,3,5.02,0.91980
1168,GO:0055085,transmembrane transport,325,91,102.05,0.92332
1169,GO:0006074,(1->3)-beta-D-glucan metabolic process,7,1,2.2,0.92863
1170,GO:0006075,(1->3)-beta-D-glucan biosynthetic proces...,7,1,2.2,0.92863
1171,GO:0009966,regulation of signal transduction,7,1,2.2,0.92863
1172,GO:0010646,regulation of cell communication,7,1,2.2,0.92863
1173,GO:0023051,regulation of signaling,7,1,2.2,0.92863
1174,GO:0034314,Arp2/3 complex-mediated actin nucleation,7,1,2.2,0.92863
1175,GO:0035601,protein deacylation,7,1,2.2,0.92863
1176,GO:0044087,regulation of cellular component biogene...,7,1,2.2,0.92863
1177,GO:0045010,actin nucleation,7,1,2.2,0.92863
1178,GO:0046185,aldehyde catabolic process,7,1,2.2,0.92863
1179,GO:0098732,macromolecule deacylation,7,1,2.2,0.92863
1180,GO:0000160,phosphorelay signal transduction system,33,7,10.36,0.93149
1181,GO:0043414,macromolecule methylation,33,7,10.36,0.93149
1182,GO:0006022,aminoglycan metabolic process,13,2,4.08,0.94840
1183,GO:0071840,cellular component organization or bioge...,368,102,115.56,0.94964
1184,GO:0006400,tRNA modification,18,3,5.65,0.95350
1185,GO:0022613,ribonucleoprotein complex biogenesis,51,11,16.01,0.95673
1186,GO:0006298,mismatch repair,14,2,4.4,0.96230
1187,GO:0016579,protein deubiquitination,14,2,4.4,0.96230
1188,GO:0018106,peptidyl-histidine phosphorylation,14,2,4.4,0.96230
1189,GO:0070646,protein modification by small protein re...,14,2,4.4,0.96230
1190,GO:0007015,actin filament organization,9,1,2.83,0.96645
1191,GO:0048583,regulation of response to stimulus,9,1,2.83,0.96645
1192,GO:0042254,ribosome biogenesis,45,9,14.13,0.96970
1193,GO:0006367,transcription initiation from RNA polyme...,10,1,3.14,0.97700
1194,GO:0072524,pyridine-containing compound metabolic p...,16,2,5.02,0.98010
1195,GO:0072525,pyridine-containing compound biosyntheti...,16,2,5.02,0.98010
1196,GO:0001522,pseudouridine synthesis,26,4,8.16,0.98186
1197,GO:0006030,chitin metabolic process,11,1,3.45,0.98424
1198,GO:0006040,amino sugar metabolic process,11,1,3.45,0.98424
1199,GO:0006071,glycerol metabolic process,11,1,3.45,0.98424
1200,GO:0019400,alditol metabolic process,11,1,3.45,0.98424
1201,GO:1901071,glucosamine-containing compound metaboli...,11,1,3.45,0.98424
1202,GO:0044260,cellular macromolecule metabolic process,1690,496,530.68,0.98558
1203,GO:0018202,peptidyl-histidine modification,17,2,5.34,0.98561
1204,GO:0031323,regulation of cellular metabolic process,368,97,115.56,0.98736
1205,GO:0006996,organelle organization,246,62,77.25,0.98762
1206,GO:0034660,ncRNA metabolic process,116,26,36.43,0.98825
1207,GO:0048193,Golgi vesicle transport,23,3,7.22,0.98902
1208,GO:0007186,G protein-coupled receptor signaling pat...,12,1,3.77,0.98920
1209,GO:0009605,response to external stimulus,28,4,8.79,0.98950
1210,GO:0006855,xenobiotic transmembrane transport,18,2,5.65,0.98963
1211,GO:0042908,xenobiotic transport,18,2,5.65,0.98963
1212,GO:0019222,regulation of metabolic process,378,99,118.7,0.99044
1213,GO:0051171,regulation of nitrogen compound metaboli...,368,96,115.56,0.99079
1214,GO:0080090,regulation of primary metabolic process,368,96,115.56,0.99079
1215,GO:0060255,regulation of macromolecule metabolic pr...,375,98,117.75,0.99084
1216,GO:0032259,methylation,47,8,14.76,0.99200
1217,GO:0007275,multicellular organism development,13,1,4.08,0.99260
1218,GO:0006310,DNA recombination,62,11,19.47,0.99516
1219,GO:0019219,regulation of nucleobase-containing comp...,351,89,110.22,0.99556
1220,GO:0051252,regulation of RNA metabolic process,345,87,108.33,0.99602
1221,GO:0006355,regulation of transcription, DNA-templat...,340,85,106.76,0.99680
1222,GO:1903506,regulation of nucleic acid-templated tra...,340,85,106.76,0.99680
1223,GO:2001141,regulation of RNA biosynthetic process,340,85,106.76,0.99680
1224,GO:0010468,regulation of gene expression,358,90,112.42,0.99691
1225,GO:0009889,regulation of biosynthetic process,348,87,109.28,0.99710
1226,GO:0010556,regulation of macromolecule biosynthetic...,348,87,109.28,0.99710
1227,GO:0031326,regulation of cellular biosynthetic proc...,348,87,109.28,0.99710
1228,GO:0002376,immune system process,22,2,6.91,0.99726
1229,GO:0006955,immune response,22,2,6.91,0.99726
1230,GO:0090407,organophosphate biosynthetic process,284,68,89.18,0.99815
1231,GO:0032502,developmental process,18,1,5.65,0.99888
1232,GO:0048856,anatomical structure development,18,1,5.65,0.99888
1233,GO:0009165,nucleotide biosynthetic process,241,55,75.68,0.99896
1234,GO:1901293,nucleoside phosphate biosynthetic proces...,242,55,75.99,0.99910
1235,GO:0016567,protein ubiquitination,53,7,16.64,0.99943
1236,GO:0033554,cellular response to stress,158,32,49.61,0.99945
1237,GO:0009451,RNA modification,54,7,16.96,0.99956
1238,GO:0032774,RNA biosynthetic process,405,98,127.17,0.99961
1239,GO:0006289,nucleotide-excision repair,21,1,6.59,0.99964
1240,GO:1901362,organic cyclic compound biosynthetic pro...,848,224,266.28,0.99973
1241,GO:0032446,protein modification by small protein co...,56,7,17.58,0.99974
1242,GO:0006351,transcription, DNA-templated,402,96,126.23,0.99976
1243,GO:0097659,nucleic acid-templated transcription,402,96,126.23,0.99976
1244,GO:0006974,cellular response to DNA damage stimulus,156,30,48.99,0.99981
1245,GO:0022607,cellular component assembly,212,44,66.57,0.99984
1246,GO:0043207,response to external biotic stimulus,24,1,7.54,0.99988
1247,GO:0051707,response to other organism,24,1,7.54,0.99988
1248,GO:0098542,defense response to other organism,24,1,7.54,0.99988
1249,GO:0070647,protein modification by small protein co...,70,9,21.98,0.99992
1250,GO:0009607,response to biotic stimulus,25,1,7.85,0.99992
1251,GO:0044419,biological process involved in interspec...,25,1,7.85,0.99992
1252,GO:0006281,DNA repair,154,28,48.36,0.99994
1253,GO:0019438,aromatic compound biosynthetic process,804,206,252.47,0.99995
1254,GO:0008033,tRNA processing,46,4,14.44,0.99995
1255,GO:0006952,defense response,34,2,10.68,0.99996
1256,GO:0050794,regulation of cellular process,781,199,245.24,0.99996
1257,GO:0006364,rRNA processing,27,1,8.48,0.99996
1258,GO:0016072,rRNA metabolic process,27,1,8.48,0.99996
1259,GO:0018130,heterocycle biosynthetic process,830,212,260.63,0.99997
1260,GO:0050789,regulation of biological process,792,201,248.7,0.99997
1261,GO:0044085,cellular component biogenesis,258,52,81.02,0.99999
1262,GO:0006366,transcription by RNA polymerase II,30,1,9.42,0.99999
1263,GO:0016310,phosphorylation,772,192,242.42,0.99999
1264,GO:0043933,protein-containing complex organization,191,34,59.98,0.99999
1265,GO:0006793,phosphorus metabolic process,1159,301,363.94,1.00000
1266,GO:0006796,phosphate-containing compound metabolic ...,1158,300,363.63,1.00000
1267,GO:0065003,protein-containing complex assembly,183,31,57.46,1.00000
1268,GO:1901360,organic cyclic compound metabolic proces...,1482,393,465.37,1.00000
1269,GO:0006725,cellular aromatic compound metabolic pro...,1446,380,454.06,1.00000
1270,GO:0051276,chromosome organization,173,27,54.32,1.00000
1271,GO:0006396,RNA processing,187,29,58.72,1.00000
1272,GO:0043170,macromolecule metabolic process,2503,695,785.97,1.00000
1273,GO:0016070,RNA metabolic process,679,156,213.21,1.00000
1274,GO:0006259,DNA metabolic process,328,62,103,1.00000
1275,GO:0046483,heterocycle metabolic process,1452,375,455.95,1.00000
1276,GO:0035556,intracellular signal transduction,236,39,74.11,1.00000
1277,GO:0034470,ncRNA processing,72,4,22.61,1.00000
1278,GO:0034654,nucleobase-containing compound biosynthe...,722,160,226.72,1.00000
1279,GO:0006468,protein phosphorylation,720,158,226.09,1.00000
1280,GO:0006139,nucleobase-containing compound metabolic...,1342,326,421.4,1.00000
1281,GO:0071897,DNA biosynthetic process,74,2,23.24,1.00000
